City,State,State Code,Is Capital,id,Weather,Temperature,Humidity,Wind Speed
Kunia,Hawaii,HI,False,15,Clear,22.33,80,3.6
Kurtistown,Hawaii,HI,False,15,Clear,18.56,94,1.54
Lahaina,Hawaii,HI,False,15,Clouds,21.1,66,0.89
Lanai City,Hawaii,HI,False,15,Clouds,17.38,94,3.09
Laupahoehoe,Hawaii,HI,False,15,Clouds,18.91,90,1.46
Lawai,Hawaii,HI,False,15,Clouds,22.18,78,3.6
Lihue,Hawaii,HI,False,15,Clouds,22.85,78,3.6
Makawao,Hawaii,HI,False,15,Clouds,16.58,81,3.6
Maunaloa,Hawaii,HI,False,15,Clouds,18.86,77,2.06
Mountain View,Missouri,MO,False,29,Snow,-0.28,89,5.56
Naalehu,Hawaii,HI,False,15,Clear,21.14,81,1.69
Ninole,Hawaii,HI,False,15,Clouds,19.7,90,0.45
Paauilo,Hawaii,HI,False,15,Clouds,19.0,86,1.71
Pahala,Hawaii,HI,False,15,Clear,20.46,85,0.45
Pahoa,Hawaii,HI,False,15,Clear,17.76,99,2.41
Paia,Hawaii,HI,False,15,Clouds,19.81,80,4.02
Papaikou,Hawaii,HI,False,15,Clear,20.7,91,1.54
Pearl City,Illinois,IL,False,17,Clouds,-9.84,67,4.47
Pepeekeo,Hawaii,HI,False,15,Clear,20.22,93,1.54
Puunene,Hawaii,HI,False,15,Clouds,20.52,77,3.6
Volcano,California,CA,False,6,Clouds,6.03,88,1.54
Wahiawa,Hawaii,HI,False,15,Clear,20.77,86,0.0
Pukalani,Hawaii,HI,False,15,Clouds,16.8,81,3.6
Mililani,Hawaii,HI,False,15,Clear,21.32,82,3.6
Kula,Hawaii,HI,False,15,Clouds,15.17,79,3.6
Waialua,Hawaii,HI,False,15,Clear,22.63,83,0.0
Waianae,Hawaii,HI,False,15,Clear,22.99,79,3.6
Wailuku,Hawaii,HI,False,15,Clouds,20.28,77,3.6
Waimanalo,Hawaii,HI,False,15,Clouds,22.65,85,3.01
Waimea,Hawaii,HI,False,15,Clear,15.24,92,0.97
Waipahu,Hawaii,HI,False,15,Clouds,23.14,79,3.6
Antelope,Montana,MT,False,30,Clouds,-19.3,92,3.14
Aurora,Maine,ME,False,23,Clouds,-12.33,70,4.55
Beavercreek,Oregon,OR,False,41,Clouds,8.8,89,8.75
Beaverton,Alabama,AL,False,1,Clouds,6.38,57,2.53
Boring,Maryland,MD,False,24,Clear,-7.08,66,1.79
Bridal Veil,Oregon,OR,False,41,Clouds,8.02,94,5.66
Brightwood,Virginia,VA,False,51,Clear,-8.35,69,0.89
Canby,Minnesota,MN,False,27,Clear,-17.08,71,4.12
Cascade Locks,Oregon,OR,False,41,Rain,4.25,100,0.41
Clackamas,Oregon,OR,False,41,Clouds,8.86,95,4.02
Clatskanie,Oregon,OR,False,41,Clouds,8.38,96,1.67
Columbia City,Indiana,IN,False,18,Clouds,-10.44,86,4.44
Corbett,Oregon,OR,False,41,Clouds,7.38,94,5.66
Donald,Oregon,OR,False,41,Rain,8.77,94,8.75
Dufur,Oregon,OR,False,41,Snow,0.87,98,0.45
Eagle Creek,Oregon,OR,False,41,Clouds,8.75,95,0.89
Estacada,Oregon,OR,False,41,Rain,9.05,93,2.71
Fairview,New Jersey,NJ,False,34,Clouds,-2.53,51,8.23
Gervais,Oregon,OR,False,41,Clouds,8.79,82,8.75
Gladstone,New Jersey,NJ,False,34,Clouds,-3.33,58,4.63
Government Camp,Oregon,OR,False,41,Rain,2.06,82,1.58
Grass Valley,California,CA,False,6,Clouds,5.59,82,1.54
Gresham,South Carolina,SC,False,45,Clear,-2.92,42,0.11
Hood River,Oregon,OR,False,41,Rain,2.75,98,0.0
Hubbard,Ohio,OH,False,39,Clouds,-8.48,78,5.14
Lake Oswego,Oregon,OR,False,41,Clouds,8.92,95,6.71
Marylhurst,Oregon,OR,False,41,Rain,8.17,94,8.75
Maupin,Oregon,OR,False,41,Clouds,2.83,97,2.91
Molalla,Oregon,OR,False,41,Clouds,9.7,83,8.75
Moro,Illinois,IL,False,17,Snow,-3.76,83,2.57
Mosier,Oregon,OR,False,41,Rain,2.82,97,0.89
Mulino,Oregon,OR,False,41,Rain,9.69,84,8.75
Odell,Illinois,IL,False,17,Clouds,-7.45,72,2.49
Oregon City,Oregon,OR,False,41,Rain,9.31,94,8.75
Rhododendron,Oregon,OR,False,41,Clouds,6.68,88,1.71
Rufus,Oregon,OR,False,41,Clouds,4.23,97,0.79
Saint Helens,Kentucky,KY,False,21,Clouds,-3.3,50,0.55
Warren,Massachusetts,MA,False,25,Clear,-8.23,69,5.14
Deer Island,Oregon,OR,False,41,Rain,8.46,94,3.13
Sandy,Utah,UT,False,49,Clear,-0.7,79,2.68
Scappoose,Oregon,OR,False,41,Rain,8.35,94,3.09
Shaniko,Oregon,OR,False,41,Clouds,1.59,90,3.78
The Dalles,Oregon,OR,False,41,Clouds,2.97,98,0.0
Troutdale,Virginia,VA,False,51,Clouds,-7.53,60,2.93
Tualatin,Oregon,OR,False,41,Rain,8.9,94,8.75
Tygh Valley,Oregon,OR,False,41,Clouds,2.25,97,2.43
Vernonia,Oregon,OR,False,41,Rain,7.38,83,1.31
Wasco,Illinois,IL,False,17,Clear,-9.43,60,4.12
Welches,Oregon,OR,False,41,Clouds,4.65,86,1.74
West Linn,Oregon,OR,False,41,Rain,9.19,94,8.75
Wilsonville,Alabama,AL,False,1,Clouds,3.23,81,1.59
Woodburn,Kentucky,KY,False,21,Clouds,0.1,63,2.06
Happy Valley,Oregon,OR,False,41,Clouds,8.63,95,4.02
Damascus,Pennsylvania,PA,False,42,Clouds,-4.99,66,6.48
Amity,Pennsylvania,PA,False,42,Clouds,-9.43,79,3.6
Arch Cape,Oregon,OR,False,41,Clouds,11.04,99,3.58
Astoria,New York,NY,False,36,Clouds,-2.14,52,8.23
Banks,Alabama,AL,False,1,Clear,-0.35,86,0.0
Bay City,Michigan,MI,False,26,Clear,-9.77,75,5.14
Buxton,Maine,ME,False,23,Clouds,-7.83,68,2.06
Cannon Beach,Oregon,OR,False,41,Clouds,11.09,99,3.58
Cloverdale,Virginia,VA,False,51,Clouds,-7.34,75,1.89
Cornelius,North Carolina,NC,False,37,Clear,-3.76,71,0.45
Dundee,New York,NY,False,36,Clouds,-5.85,70,5.66
Forest Grove,Pennsylvania,PA,False,42,Clouds,-3.62,57,4.63
Gales Creek,Oregon,OR,False,41,Rain,8.21,97,1.79
Garibaldi,Oregon,OR,False,41,Rain,11.67,98,6.17
Gaston,North Carolina,NC,False,37,Clear,-5.08,80,2.06
Hammond,New York,NY,False,36,Snow,-7.29,90,3.85
Hebo,Oregon,OR,False,41,Clouds,11.7,97,8.05
Hillsboro,Maryland,MD,False,24,Clear,-3.99,58,3.09
Manning,South Carolina,SC,False,45,Snow,-9.46,91,9.08
Lafayette,New Jersey,NJ,False,34,Clouds,-4.03,58,2.57
Mcminnville,Tennessee,TN,False,47,Clouds,1.09,58,0.0
Manzanita,Oregon,OR,False,41,Clouds,11.25,98,4.72
Nehalem,Oregon,OR,False,41,Clouds,11.36,99,4.36
Newberg,Oregon,OR,False,41,Rain,8.67,90,8.75
North Plains,Oregon,OR,False,41,Rain,8.62,94,6.69
Oceanside,New York,NY,False,36,Clear,-2.57,54,3.13
Pacific City,Oregon,OR,False,41,Clouds,11.78,97,8.05
Rockaway Beach,Missouri,MO,False,29,Snow,0.93,92,5.14
Saint Paul,Virginia,VA,False,51,Clouds,-4.61,52,0.53
Seaside,California,CA,False,6,Clear,7.24,92,2.57
Sherwood,Maryland,MD,False,24,Clear,-6.33,62,2.24
Tillamook,Oregon,OR,False,41,Mist,11.59,98,6.17
Netarts,Oregon,OR,False,41,Mist,11.48,98,6.17
Timber,Oregon,OR,False,41,Rain,6.47,98,0.66
Tolovana Park,Oregon,OR,False,41,Clouds,11.01,99,3.58
Warrenton,Virginia,VA,False,51,Clear,-9.72,75,0.45
Wheeler,Mississippi,MS,False,28,Clouds,7.27,59,3.42
Yamhill,Oregon,OR,False,41,Clouds,8.55,87,6.17
Neskowin,Oregon,OR,False,41,Clouds,11.58,99,2.24
Portland,Maine,ME,False,23,Clouds,-7.39,68,2.06
Keizer,Oregon,OR,False,41,Clouds,8.96,80,4.47
Alsea,Oregon,OR,False,41,Clouds,8.05,96,2.99
Aumsville,Oregon,OR,False,41,Rain,8.67,86,2.24
Blodgett,Missouri,MO,False,29,Snow,0.96,64,4.63
Brownsville,Vermont,VT,False,50,Clouds,-8.34,76,0.45
Cascadia,Oregon,OR,False,41,Clouds,6.6,95,2.1
Corvallis,Montana,MT,False,30,Clouds,-3.14,89,1.24
Crabtree,Pennsylvania,PA,False,42,Clouds,-8.24,75,3.6
Crawfordsville,Indiana,IN,False,18,Clouds,-8.94,53,1.54
Dallas,Pennsylvania,PA,False,42,Clouds,-5.61,69,1.34
Depoe Bay,Oregon,OR,False,41,Clouds,10.84,96,3.13
Detroit,Maine,ME,False,23,Clouds,-9.31,53,2.57
Eddyville,Kentucky,KY,False,21,Snow,-0.31,100,3.14
Falls City,Nebraska,NE,False,31,Snow,-8.04,79,5.66
Foster,Rhode Island,RI,False,44,Clear,-3.41,63,4.02
Gates,North Carolina,NC,False,37,Clear,-3.45,68,2.2
Grand Ronde,Oregon,OR,False,41,Clouds,9.66,91,3.55
Halsey,Nebraska,NE,False,31,Snow,-13.56,91,6.49
Idanha,Oregon,OR,False,41,Clouds,4.0,100,2.03
Independence,Virginia,VA,False,51,Clouds,-6.2,51,4.02
Jefferson,Massachusetts,MA,False,25,Clouds,8.89,85,0.89
Lebanon,New Hampshire,NH,False,33,Clouds,-9.09,77,0.89
Logsden,Oregon,OR,False,41,Clouds,10.38,94,6.47
Lyons,New Jersey,NJ,False,34,Clouds,-3.1,57,4.63
Mill City,Oregon,OR,False,41,Clouds,6.19,98,0.45
Monmouth,Maine,ME,False,23,Clouds,-9.62,65,3.57
Mount Angel,Oregon,OR,False,41,Rain,8.99,82,7.24
Neotsu,Oregon,OR,False,41,Clouds,11.46,99,1.79
South Beach,Oregon,OR,False,41,Clouds,10.48,97,11.32
Lincoln City,Indiana,IN,False,18,Clouds,-1.84,64,2.57
Otis,Massachusetts,MA,False,25,Clouds,-12.26,70,0.45
Otter Rock,Oregon,OR,False,41,Clouds,10.4,97,11.32
Philomath,Oregon,OR,False,41,Clouds,8.67,90,8.23
Rickreall,Oregon,OR,False,41,Clouds,8.91,72,0.89
Saint Benedict,Pennsylvania,PA,False,42,Clouds,-10.2,86,0.45
Scio,New York,NY,False,36,Clouds,-7.76,79,5.66
Scotts Mills,Oregon,OR,False,41,Rain,9.29,89,5.36
Seal Rock,Oregon,OR,False,41,Clouds,10.45,97,11.32
Shedd,Oregon,OR,False,41,Clouds,8.63,91,8.23
Sheridan,Maine,ME,False,23,Clear,-17.25,87,2.74
Siletz,Oregon,OR,False,41,Clouds,10.37,97,11.32
Silverton,Texas,TX,False,48,Clear,5.4,53,5.9
Stayton,Oregon,OR,False,41,Clouds,8.67,94,0.89
Mehama,Oregon,OR,False,41,Rain,7.51,98,4.27
Sublimity,Oregon,OR,False,41,Rain,8.47,95,0.89
Sweet Home,Arkansas,AR,False,5,Rain,5.43,74,4.92
Gleneden Beach,Oregon,OR,False,41,Clouds,11.09,98,3.13
Tangent,Oregon,OR,False,41,Clouds,8.81,91,8.23
Tidewater,Oregon,OR,False,41,Clouds,10.16,96,6.58
Turner,Maine,ME,False,23,Clouds,-9.26,68,2.24
Waldport,Oregon,OR,False,41,Clouds,10.43,97,11.32
Willamina,Oregon,OR,False,41,Rain,9.13,94,1.79
Eugene,Missouri,MO,False,29,Snow,-2.19,92,6.22
Agness,Oregon,OR,False,41,Clouds,8.7,100,1.29
Allegany,New York,NY,False,36,Clouds,-8.86,92,2.06
Alvadore,Oregon,OR,False,41,Clouds,9.09,94,7.2
Azalea,Oregon,OR,False,41,Clouds,7.0,98,2.03
Bandon,Oregon,OR,False,41,Clouds,12.31,88,4.02
Blachly,Oregon,OR,False,41,Clouds,7.5,97,3.46
Blue River,Kentucky,KY,False,21,Clouds,-3.28,50,0.81
Broadbent,Oregon,OR,False,41,Clouds,11.48,95,2.29
Brookings,South Dakota,SD,False,46,Clear,-17.63,73,4.12
Camas Valley,Oregon,OR,False,41,Clouds,7.81,98,1.79
Canyonville,Oregon,OR,False,41,Clouds,10.32,94,1.79
Cheshire,Massachusetts,MA,False,25,Snow,-5.21,63,8.75
Coos Bay,Oregon,OR,False,41,Clouds,12.92,82,6.69
Coquille,Oregon,OR,False,41,Clouds,11.67,95,0.45
Cottage Grove,Tennessee,TN,False,47,Clouds,2.94,58,3.6
Creswell,North Carolina,NC,False,37,Clear,-2.95,73,0.89
Days Creek,Oregon,OR,False,41,Clouds,10.32,94,1.81
Deadwood,South Dakota,SD,False,46,Snow,-17.65,77,0.0
Dexter,Maine,ME,False,23,Clouds,-10.5,58,3.41
Dillard,Georgia,GA,False,13,Clouds,-3.18,57,2.13
Dorena,Oregon,OR,False,41,Clouds,7.94,96,2.76
Drain,Oregon,OR,False,41,Clouds,9.21,98,1.71
Elkton,Maryland,MD,False,24,Clear,-4.49,53,3.13
Elmira,New York,NY,False,36,Clouds,-4.49,72,5.14
Fall Creek,Wisconsin,WI,False,55,Clear,-15.73,54,2.57
Florence,Massachusetts,MA,False,25,Clouds,5.31,52,3.13
Gardiner,Maine,ME,False,23,Clear,-9.78,64,3.13
Glendale,Massachusetts,MA,False,25,Clear,11.41,30,2.06
Glide,Oregon,OR,False,41,Clouds,9.34,96,1.97
Gold Beach,Oregon,OR,False,41,Clouds,10.97,82,7.2
Idleyld Park,Oregon,OR,False,41,Clouds,7.06,87,0.89
Junction City,Georgia,GA,False,13,Clear,-0.03,64,0.0
Lakeside,Connecticut,CT,False,9,Clouds,-4.18,62,1.34
Langlois,Oregon,OR,False,41,Clouds,11.21,91,8.74
Lorane,Oregon,OR,False,41,Clouds,8.44,95,2.03
Lowell,Massachusetts,MA,False,25,Clouds,-2.78,65,5.14
Mapleton,Maine,ME,False,23,Clear,-17.24,83,1.54
Marcola,Oregon,OR,False,41,Clouds,7.54,96,0.45
Pleasant Hill,North Carolina,NC,False,37,Clouds,-3.32,58,1.91
Myrtle Creek,Oregon,OR,False,41,Clouds,10.2,93,0.45
Myrtle Point,Oregon,OR,False,41,Clouds,11.21,96,0.45
Noti,Oregon,OR,False,41,Clouds,9.04,92,3.14
Oakland,Rhode Island,RI,False,44,Clouds,-2.89,67,5.14
Oakridge,Oregon,OR,False,41,Clouds,6.45,97,2.32
Ophir,Kentucky,KY,False,21,Clouds,-5.53,52,1.28
Port Orford,Oregon,OR,False,41,Clouds,10.52,94,1.34
Powers,Michigan,MI,False,26,Clear,-10.95,60,4.17
Reedsport,Oregon,OR,False,41,Clouds,12.11,77,2.24
Riddle,Oregon,OR,False,41,Clouds,10.47,94,1.69
Roseburg,Oregon,OR,False,41,Clouds,9.51,88,0.0
Scottsburg,New York,NY,False,36,Clouds,-5.82,74,5.66
Sixes,Oregon,OR,False,41,Clouds,10.62,94,1.34
Sutherlin,Virginia,VA,False,51,Clear,-4.9,65,0.0
Swisshome,Oregon,OR,False,41,Clouds,10.29,96,4.79
Tenmile,Oregon,OR,False,41,Clouds,8.79,89,0.45
Tiller,Oregon,OR,False,41,Clouds,6.83,99,2.01
Umpqua,Oregon,OR,False,41,Clouds,9.87,59,0.0
Veneta,Oregon,OR,False,41,Clouds,9.16,93,7.2
Vida,Montana,MT,False,30,Clouds,-17.78,83,5.56
Walterville,Oregon,OR,False,41,Clouds,7.73,97,1.65
Walton,New York,NY,False,36,Clouds,-6.3,87,7.15
Wedderburn,Oregon,OR,False,41,Clouds,10.96,82,7.2
Westfir,Oregon,OR,False,41,Clouds,5.73,97,2.4
Westlake,Ohio,OH,False,39,Snow,-9.51,80,6.17
Winchester,Massachusetts,MA,False,25,Clear,-6.94,65,1.34
Winston,Georgia,GA,False,13,Clouds,-1.4,77,1.53
Wolf Creek,Montana,MT,False,30,Clouds,-8.51,88,3.84
Yachats,Oregon,OR,False,41,Clouds,10.16,97,13.41
Yoncalla,Oregon,OR,False,41,Clouds,9.62,1,1.91
Medford,Massachusetts,MA,False,25,Clouds,-1.95,60,5.14
Central Point,Oregon,OR,False,41,Clouds,6.22,95,0.0
White City,Kansas,KS,False,20,Snow,-6.4,91,8.91
Ashland,Massachusetts,MA,False,25,Clouds,-2.74,65,1.34
Butte Falls,Oregon,OR,False,41,Clouds,3.17,95,1.84
Cave Junction,Oregon,OR,False,41,Clouds,5.11,94,1.77
Eagle Point,Oregon,OR,False,41,Clouds,5.69,96,0.0
Gold Hill,North Carolina,NC,False,37,Clouds,-4.58,74,0.21
Grants Pass,Oregon,OR,False,41,Fog,7.39,92,6.69
Jacksonville,Vermont,VT,False,50,Snow,-7.4,85,2.24
Kerby,Oregon,OR,False,41,Clouds,5.25,94,1.7
Merlin,Oregon,OR,False,41,Fog,7.9,93,6.69
Murphy,North Carolina,NC,False,37,Clouds,-3.4,63,0.89
O Brien,Florida,FL,False,12,Clear,3.95,51,2.09
Prospect,Connecticut,CT,False,9,Clouds,-3.9,60,4.12
Rogue River,Oregon,OR,False,41,Clouds,6.81,92,0.0
Selma,Virginia,VA,False,51,Clear,-6.69,55,2.57
Shady Cove,Oregon,OR,False,41,Clouds,5.42,96,0.45
Talent,Oregon,OR,False,41,Clouds,5.62,94,0.0
Trail,Minnesota,MN,False,27,Clouds,-25.48,85,2.24
Wilderville,Oregon,OR,False,41,Clouds,7.42,92,0.0
Williams,South Carolina,SC,False,45,Clear,0.0,55,1.82
Klamath Falls,Oregon,OR,False,41,Clouds,2.15,99,2.57
Adel,Georgia,GA,False,13,Clear,2.58,53,1.23
Beatty,Nevada,NV,False,32,Clouds,4.22,34,3.36
Bly,Oregon,OR,False,41,Clouds,1.19,99,2.96
Bonanza,Utah,UT,False,49,Clouds,-1.16,55,2.49
Chiloquin,Oregon,OR,False,41,Clouds,2.84,93,4.02
Dairy,Oregon,OR,False,41,Clouds,2.37,94,2.57
Fort Klamath,Oregon,OR,False,41,Clouds,2.86,93,1.78
Keno,Oregon,OR,False,41,Clouds,3.01,89,2.57
Lakeview,North Carolina,NC,False,37,Clear,-4.81,67,0.0
Malin,Oregon,OR,False,41,Clouds,1.69,89,0.89
Merrill,Michigan,MI,False,26,Clear,-9.47,83,5.47
Midland,Pennsylvania,PA,False,42,Clouds,-8.4,77,3.93
New Pine Creek,Oregon,OR,False,41,Snow,1.18,92,2.7
Paisley,Florida,FL,False,12,Clear,3.01,46,1.94
Plush,Oregon,OR,False,41,Clouds,1.64,90,3.66
Silver Lake,New Hampshire,NH,False,33,Clouds,-8.05,64,3.06
Sprague River,Oregon,OR,False,41,Clouds,1.12,100,2.29
Summer Lake,Oregon,OR,False,41,Clouds,2.44,88,4.26
Christmas Valley,Oregon,OR,False,41,Clouds,1.64,89,4.83
Bend,Texas,TX,False,48,Clouds,18.6,86,11.88
Fields,Oregon,OR,False,41,Snow,1.51,99,3.65
Ashwood,Oregon,OR,False,41,Clouds,6.86,77,2.24
Brothers,Oregon,OR,False,41,Clouds,0.63,95,5.43
Burns,Tennessee,TN,False,47,Clouds,2.18,56,0.45
Princeton,Massachusetts,MA,False,25,Clouds,-3.5,58,3.6
Diamond,Ohio,OH,False,39,Clouds,-8.97,84,4.97
Camp Sherman,Oregon,OR,False,41,Clouds,2.0,94,2.49
Chemult,Oregon,OR,False,41,Snow,0.2,99,2.7
Crane,Indiana,IN,False,18,Clouds,-3.94,69,1.48
Crescent,Pennsylvania,PA,False,42,Clouds,7.9,89,0.0
Culver,Indiana,IN,False,18,Clouds,-9.96,85,3.6
Fort Rock,Oregon,OR,False,41,Clouds,1.24,97,3.59
Frenchglen,Oregon,OR,False,41,Snow,1.04,98,6.22
Gilchrist,Texas,TX,False,48,Clouds,18.34,93,4.47
Hines,Minnesota,MN,False,27,Clear,-22.85,87,3.48
La Pine,Oregon,OR,False,41,Rain,1.13,96,1.34
Madras,Oregon,OR,False,41,Clouds,5.96,78,7.2
Mitchell,Georgia,GA,False,13,Clouds,-0.25,52,2.29
Paulina,Louisiana,LA,False,22,Clouds,15.42,95,4.12
Post,Texas,TX,False,48,Clear,13.22,14,8.49
Powell Butte,Oregon,OR,False,41,Clouds,4.24,87,0.0
Prineville,Oregon,OR,False,41,Clouds,4.09,89,0.0
Riley,Indiana,IN,False,18,Clouds,-4.11,71,2.57
Sisters,Oregon,OR,False,41,Clouds,2.32,95,0.89
Terrebonne,Oregon,OR,False,41,Clouds,4.88,81,1.79
Warm Springs,Virginia,VA,False,51,Clear,-5.94,49,2.55
Pendleton,North Carolina,NC,False,37,Clear,-7.05,73,0.0
Adams,Massachusetts,MA,False,25,Snow,-4.99,59,8.75
Athena,Oregon,OR,False,41,Rain,5.53,86,3.01
Baker City,Oregon,OR,False,41,Clouds,2.84,75,3.6
Boardman,Oregon,OR,False,41,Clouds,3.82,95,1.92
Canyon City,Oregon,OR,False,41,Clouds,2.28,91,2.57
Condon,Montana,MT,False,30,Clouds,-5.11,96,1.93
Cove,Arkansas,AR,False,5,Clouds,5.08,98,3.59
Dayville,Connecticut,CT,False,9,Clouds,-2.35,62,3.13
Echo,Minnesota,MN,False,27,Clear,-15.07,61,5.14
Elgin,Pennsylvania,PA,False,42,Clouds,-9.14,91,5.89
Enterprise,West Virginia,WV,False,54,Clear,-12.16,84,2.57
Fossil,Oregon,OR,False,41,Clouds,3.19,96,3.96
Halfway,Oregon,OR,False,41,Snow,0.56,97,0.08
Helix,Oregon,OR,False,41,Clouds,4.79,90,3.13
Heppner,Oregon,OR,False,41,Clouds,7.64,82,3.13
Hereford,Pennsylvania,PA,False,42,Clouds,-4.33,60,5.36
Hermiston,Oregon,OR,False,41,Mist,3.9,95,0.0
Lexington,Massachusetts,MA,False,25,Clouds,-2.54,61,5.14
Oxbow,Maine,ME,False,23,Clouds,-15.48,86,3.69
Imbler,Oregon,OR,False,41,Rain,2.62,93,1.79
Imnaha,Oregon,OR,False,41,Clouds,2.92,91,2.44
Irrigon,Oregon,OR,False,41,Mist,3.86,95,0.0
John Day,Oregon,OR,False,41,Clouds,2.49,91,2.57
Joseph,Utah,UT,False,49,Clouds,-3.26,80,2.5
Kimberly,West Virginia,WV,False,54,Clouds,-6.92,86,1.5
Long Creek,South Carolina,SC,False,45,Clouds,-1.35,49,5.81
Lostine,Oregon,OR,False,41,Snow,-0.63,95,1.0
Meacham,Oregon,OR,False,41,Rain,2.29,99,2.24
Mikkalo,Oregon,OR,False,41,Clouds,4.26,91,1.27
Milton Freewater,Oregon,OR,False,41,Rain,7.82,81,4.63
Monument,Kansas,KS,False,20,Snow,-10.91,88,8.63
North Powder,Oregon,OR,False,41,Rain,2.99,98,2.85
Pilot Rock,Oregon,OR,False,41,Clouds,5.85,85,3.63
Prairie City,Iowa,IA,False,19,Clouds,-8.85,67,6.69
Seneca,Pennsylvania,PA,False,42,Clouds,-9.08,85,0.45
Spray,Oregon,OR,False,41,Clouds,4.48,99,2.3
Stanfield,North Carolina,NC,False,37,Clear,-0.45,28,1.34
Summerville,Pennsylvania,PA,False,42,Clouds,-9.08,80,5.27
Sumpter,Oregon,OR,False,41,Snow,0.59,98,0.76
Ukiah,California,CA,False,6,Clouds,6.45,94,0.0
Umatilla,Florida,FL,False,12,Clear,6.93,70,1.54
Unity,Maine,ME,False,23,Clouds,-12.07,53,3.46
Wallowa,Oregon,OR,False,41,Snow,-0.37,96,1.15
Weston,Massachusetts,MA,False,25,Clouds,-2.46,62,5.14
Adrian,Pennsylvania,PA,False,42,Clouds,-8.86,76,1.79
Arock,Oregon,OR,False,41,Clouds,2.05,90,4.25
Brogan,Oregon,OR,False,41,Snow,0.25,98,0.64
Drewsey,Oregon,OR,False,41,Clouds,2.14,99,2.38
Durkee,Oregon,OR,False,41,Snow,0.5,97,2.07
Harper,West Virginia,WV,False,54,Clear,-8.09,71,3.09
Huntington,Massachusetts,MA,False,25,Clouds,-7.12,88,1.16
Ironside,Oregon,OR,False,41,Snow,-0.41,98,1.87
Jamieson,Oregon,OR,False,41,Snow,0.6,95,0.53
Jordan Valley,Oregon,OR,False,41,Snow,0.35,97,3.17
Juntura,Oregon,OR,False,41,Clouds,2.46,100,1.57
Nyssa,Oregon,OR,False,41,Clouds,4.24,87,0.89
Ontario,New York,NY,False,36,Snow,-5.15,79,6.17
Vale,North Carolina,NC,False,37,Clouds,-3.72,54,1.18
Westfall,Oregon,OR,False,41,Snow,0.85,95,1.01
Auburn,Massachusetts,MA,False,25,Clear,3.15,56,1.54
Federal Way,Washington,WA,False,53,Rain,6.44,95,2.06
Bellevue,Kentucky,KY,False,21,Clouds,-4.8,69,2.57
Black Diamond,Washington,WA,False,53,Rain,5.85,92,1.34
Bothell,Washington,WA,False,53,Clouds,6.9,94,0.89
Burton,West Virginia,WV,False,54,Clear,-11.7,87,3.01
Carnation,Washington,WA,False,53,Clouds,6.66,96,0.89
Duvall,Washington,WA,False,53,Clouds,6.64,95,0.89
Edmonds,Washington,WA,False,53,Clouds,6.99,94,2.68
Enumclaw,Washington,WA,False,53,Rain,5.65,95,0.89
Fall City,Washington,WA,False,53,Clouds,6.75,92,3.58
Hobart,New York,NY,False,36,Clouds,-6.57,69,7.22
Issaquah,Washington,WA,False,53,Clouds,6.98,92,3.13
Kenmore,Washington,WA,False,53,Clouds,6.93,94,2.68
Kent,Connecticut,CT,False,9,Clouds,-3.36,57,5.62
Kirkland,Illinois,IL,False,17,Clouds,-9.84,63,0.45
Lynnwood,Washington,WA,False,53,Clouds,6.21,94,2.68
Maple Valley,Washington,WA,False,53,Rain,6.11,92,1.79
Medina,New York,NY,False,36,Snow,-5.93,82,2.68
Mercer Island,Washington,WA,False,53,Clouds,6.49,94,3.13
Mountlake Terrace,Washington,WA,False,53,Clouds,6.05,94,2.68
North Bend,Pennsylvania,PA,False,42,Clouds,-8.17,81,5.58
Pacific,Missouri,MO,False,29,Snow,-2.51,91,0.89
Preston,Connecticut,CT,False,9,Clouds,-2.88,60,0.45
Ravensdale,Washington,WA,False,53,Rain,5.91,90,1.34
Redmond,Utah,UT,False,49,Clouds,-1.2,64,0.51
Renton,Washington,WA,False,53,Clouds,7.11,94,3.13
Rollingbay,Washington,WA,False,53,Clouds,6.81,95,2.68
Seahurst,Washington,WA,False,53,Clouds,6.52,95,2.06
Snoqualmie,Washington,WA,False,53,Rain,6.11,91,3.58
Snoqualmie Pass,Washington,WA,False,53,Snow,0.83,99,1.51
Vashon,Washington,WA,False,53,Rain,6.44,94,2.06
Woodinville,Washington,WA,False,53,Clouds,6.82,94,0.89
Sammamish,Washington,WA,False,53,Clouds,6.18,94,3.13
Mill Creek,Pennsylvania,PA,False,42,Clouds,-6.21,62,3.13
Seattle,Washington,WA,False,53,Clouds,6.86,95,2.68
Bainbridge Island,Washington,WA,False,53,Clouds,6.69,96,1.34
Everett,Massachusetts,MA,False,25,Clouds,-2.05,60,3.58
Acme,Pennsylvania,PA,False,42,Haze,-10.82,83,3.09
Anacortes,Washington,WA,False,53,Clouds,6.77,92,5.66
Blakely Island,Washington,WA,False,53,Clouds,6.8,94,0.45
Arlington,Massachusetts,MA,False,25,Clouds,-2.01,60,5.14
Baring,Missouri,MO,False,29,Snow,-8.81,85,5.53
Bellingham,Massachusetts,MA,False,25,Clouds,-2.96,68,5.14
Blaine,Maine,ME,False,23,Clouds,-17.03,83,4.24
Bow,New Hampshire,NH,False,33,Clouds,-6.9,72,4.63
Burlington,Massachusetts,MA,False,25,Clear,-4.79,67,0.0
Clearlake,California,CA,False,6,Clouds,5.47,90,1.22
Clinton,Massachusetts,MA,False,25,Clouds,-3.07,64,4.12
Concrete,Washington,WA,False,53,Rain,3.91,99,0.89
